datetime,adj_close,close,high,low,open,volume
2025-12-19,24288.400390625,24288.400390625,24305.8203125,24153.23046875,24196.189453125,131439800
2025-12-22,24283.970703125,24283.970703125,24356.109375,24203.369140625,24291.849609375,32252800
2025-12-23,24340.060546875,24340.060546875,24362.009765625,24257.470703125,24297.619140625,28299400
2025-12-29,24351.119140625,24351.119140625,24389.150390625,24253.73046875,24370.939453125,35372300
2025-12-30,24490.41015625,24490.41015625,24527.939453125,24328.419921875,24343.189453125,23179300
2026-01-02,24539.33984375,24539.33984375,24676.7890625,24448.98046875,24499.509765625,48788700
2026-01-05,24868.689453125,24868.689453125,24872.919921875,24639.6796875,24681.349609375,53518200
2026-01-06,24892.19921875,24892.19921875,24969.169921875,24836.330078125,24904.6796875,57420800
2026-01-07,25122.259765625,25122.259765625,25122.4609375,24982.619140625,24995.0,57897000
2026-01-08,25127.4609375,25127.4609375,25217.51953125,25024.650390625,25128.4609375,57587500
2026-01-09,25261.640625,25261.640625,25281.1796875,25107.919921875,25124.01953125,55247900
2026-01-12,25405.33984375,25405.33984375,25421.419921875,25236.880859375,25248.369140625,47091400
2026-01-13,25420.66015625,25420.66015625,25507.7890625,25338.30078125,25408.369140625,51680900
2026-01-14,25286.240234375,25286.240234375,25461.359375,25268.26953125,25429.75,64458300
2026-01-15,25352.390625,25352.390625,25378.55078125,25233.3203125,25275.830078125,58342400
2026-01-16,25297.130859375,25297.130859375,25354.109375,25198.529296875,25336.009765625,62873300
2026-01-19,24959.060546875,24959.060546875,25070.609375,24911.58984375,24940.470703125,59769000
2026-01-20,24703.119140625,24703.119140625,24758.3203125,24507.109375,24747.349609375,61404900
2026-01-21,24560.98046875,24560.98046875,24656.73046875,24349.5390625,24636.55078125,60845300
2026-01-22,24856.470703125,24856.470703125,24937.080078125,24772.5390625,24877.630859375,68349500
2026-01-23,24900.7109375,24900.7109375,24930.150390625,24796.9296875,24819.939453125,51854400
2026-01-26,24933.080078125,24933.080078125,24985.150390625,24790.740234375,24890.30078125,46863200
2026-01-27,24894.439453125,24894.439453125,25020.220703125,24848.529296875,25008.029296875,54957100
2026-01-28,24822.7890625,24822.7890625,24926.029296875,24707.189453125,24878.23046875,64693800
2026-01-29,24309.4609375,24309.4609375,24758.73046875,24266.330078125,24697.380859375,72617900
2026-01-30,24538.810546875,24538.810546875,24585.44921875,24366.390625,24376.150390625,65569500
2026-02-02,24797.51953125,24797.51953125,24851.69921875,24384.2109375,24392.08984375,57389000
2026-02-03,24780.7890625,24780.7890625,25098.7109375,24703.619140625,24956.759765625,69071000
2026-02-04,24603.0390625,24603.0390625,24877.91015625,24602.880859375,24845.58984375,89361200
2026-02-05,24491.060546875,24491.060546875,24663.810546875,24272.619140625,24607.470703125,77762500
2026-02-06,24721.4609375,24721.4609375,24737.970703125,24393.109375,24452.150390625,57339100
2026-02-09,25014.869140625,25014.869140625,25016.009765625,24714.890625,24860.669921875,50684100
2026-02-10,24987.849609375,24987.849609375,25075.75,24935.33984375,24960.58984375,61273800
2026-02-11,24856.150390625,24856.150390625,25001.51953125,24834.7890625,24956.4609375,81192800
2026-02-12,24852.689453125,24852.689453125,25239.009765625,24813.23046875,25060.80078125,83215100
2026-02-13,24914.880859375,24914.880859375,24953.150390625,24750.470703125,24822.30078125,83099200
2026-02-16,24800.91015625,24800.91015625,25020.830078125,24793.580078125,24988.609375,47149400
2026-02-17,24998.400390625,24998.400390625,25020.640625,24734.0390625,24796.8203125,64755400
2026-02-18,25278.2109375,25278.2109375,25315.009765625,25100.919921875,25127.130859375,67611600
2026-02-19,25043.5703125,25043.5703125,25228.939453125,24983.890625,25198.380859375,57793900
2026-02-20,25260.689453125,25260.689453125,25331.060546875,25004.810546875,25070.0,61964100
2026-02-23,24991.970703125,24991.970703125,25194.9296875,24937.560546875,25114.390625,51828500
2026-02-24,24986.25,24986.25,25091.94921875,24878.099609375,24952.16015625,60643200
2026-02-25,25175.939453125,25175.939453125,25184.41015625,24988.609375,25051.83984375,55165100
2026-02-26,25289.01953125,25289.01953125,25318.94921875,25088.490234375,25095.859375,57068300
2026-02-27,25284.259765625,25284.259765625,25405.970703125,25188.30078125,25294.369140625,95190700
2026-03-02,24638.0,24638.0,24897.609375,24577.419921875,24695.439453125,78329800
2026-03-03,23790.650390625,23790.650390625,24239.51953125,23601.109375,24207.439453125,105244400
2026-03-04,24205.359375,24205.359375,24242.490234375,23814.890625,23901.3203125,74842200
2026-03-05,23815.75,23815.75,24366.810546875,23754.650390625,24145.439453125,77049300
2026-03-06,23591.029296875,23591.029296875,24028.439453125,23342.880859375,23942.890625,88264600
2026-03-09,23409.369140625,23409.369140625,23470.80078125,22927.55078125,22998.939453125,71540700
2026-03-10,23968.630859375,23968.630859375,24061.150390625,23765.240234375,23886.380859375,76604500
2026-03-11,23640.029296875,23640.029296875,23824.73046875,23533.69921875,23725.2109375,59778300
2026-03-12,23589.650390625,23589.650390625,23703.55078125,23368.0703125,23577.8203125,78270100
2026-03-13,23447.2890625,23447.2890625,23762.119140625,23293.51953125,23381.91015625,62336900
2026-03-16,23564.009765625,23564.009765625,23699.5,23334.970703125,23480.5,63894500
2026-03-17,23730.919921875,23730.919921875,23820.580078125,23464.83984375,23500.33984375,62749800
2026-03-18,23502.25,23502.25,23957.099609375,23449.560546875,23837.19921875,76065300
2026-03-19,22839.560546875,22839.560546875,23180.140625,22759.419921875,23160.580078125,106709300
2026-03-20,22380.189453125,22380.189453125,23176.169921875,22369.470703125,23083.890625,174316700
2026-03-23,22653.859375,22653.859375,23178.69921875,21863.810546875,21947.8203125,104919900
2026-03-24,22636.91015625,22636.91015625,22730.830078125,22350.33984375,22677.08984375,57909800
2026-03-25,22957.080078125,22957.080078125,23079.369140625,22815.7109375,22961.890625,60508800
2026-03-26,22612.970703125,22612.970703125,22813.41015625,22557.099609375,22740.7109375,57630400
2026-03-27,22300.75,22300.75,22631.759765625,22215.859375,22612.9296875,59200300
2026-03-30,22562.880859375,22562.880859375,22562.880859375,22209.44921875,22213.859375,56264500
2026-03-31,22680.0390625,22680.0390625,22850.69921875,22491.509765625,22578.83984375,68687100
2026-04-01,23298.890625,23298.890625,23377.650390625,23027.0390625,23326.890625,75354600
2026-04-02,23168.080078125,23168.080078125,23235.16015625,22677.919921875,22935.23046875,62871800
2026-04-07,22921.58984375,22921.58984375,23397.890625,22842.140625,23181.650390625,59120900
2026-04-08,24080.630859375,24080.630859375,24163.91015625,23875.7890625,24021.810546875,93935800
2026-04-09,23806.990234375,23806.990234375,23989.009765625,23673.119140625,23981.220703125,56947100
2026-04-10,23803.94921875,23803.94921875,24043.58984375,23767.7109375,23827.5390625,60876600
2026-04-13,23742.439453125,23742.439453125,23756.849609375,23482.009765625,23562.189453125,53370100
2026-04-14,24044.220703125,24044.220703125,24087.30078125,23938.109375,23953.9296875,68252700
2026-04-15,24066.69921875,24066.69921875,24127.009765625,23996.80078125,24060.970703125,53562800
2026-04-16,24154.470703125,24154.470703125,24259.66015625,24059.169921875,24135.490234375,56596400
2026-04-17,24702.240234375,24702.240234375,24792.4609375,24146.580078125,24150.470703125,96842000
2026-04-20,24417.80078125,24417.80078125,24497.380859375,24290.0,24385.0390625,52076000
2026-04-21,24270.869140625,24270.869140625,24606.83984375,24247.310546875,24508.19921875,51571500
2026-04-22,24194.900390625,24194.900390625,24399.5703125,24151.890625,24373.41015625,62517200
2026-04-23,24155.44921875,24155.44921875,24204.470703125,23991.779296875,24076.69921875,61724000
2026-04-24,24128.98046875,24128.98046875,24330.619140625,23998.0703125,24217.69921875,65318300
2026-04-27,24083.529296875,24083.529296875,24382.3203125,24049.439453125,24196.4296875,49745100
2026-04-28,24018.259765625,24018.259765625,24153.990234375,23897.240234375,24067.91015625,56781800
2026-04-29,23954.560546875,23954.560546875,24110.0,23880.51953125,24072.900390625,65994600
2026-04-30,24292.380859375,24292.380859375,24293.109375,23715.7109375,23715.7109375,76834200
2026-05-04,23991.26953125,23991.26953125,24406.640625,23974.740234375,24274.5,68242300
2026-05-05,24401.69921875,24401.69921875,24403.560546875,23988.919921875,24014.650390625,67678500
2026-05-06,24918.689453125,24918.689453125,25152.509765625,24634.759765625,24636.16015625,95396000
2026-05-07,24663.609375,24663.609375,25021.01953125,24650.990234375,24940.359375,70027300
2026-05-08,24338.630859375,24338.630859375,24513.51953125,24289.720703125,24447.650390625,60390000
2026-05-11,24350.279296875,24350.279296875,24362.80078125,24202.330078125,24333.310546875,62653300
2026-05-12,23954.9296875,23954.9296875,24210.740234375,23920.69921875,24048.25,65296100
2026-05-13,24136.810546875,24136.810546875,24226.169921875,24002.4609375,24129.5703125,63497600
2026-05-14,24456.259765625,24456.259765625,24492.94921875,24329.740234375,24366.419921875,50440400
2026-05-15,23950.5703125,23950.5703125,24297.94921875,23917.630859375,24229.2890625,65376400
2026-05-18,24307.919921875,24307.919921875,24430.98046875,23797.330078125,23833.109375,62451100
2026-05-19,24400.650390625,24400.650390625,24690.810546875,24358.75,24370.5,61338300
2026-05-20,24737.240234375,24737.240234375,24885.560546875,24287.669921875,24345.3203125,58522100
2026-05-21,24606.76953125,24606.76953125,24894.630859375,24534.7890625,24692.2109375,53378800
2026-05-22,24888.560546875,24888.560546875,24943.75,24676.26953125,24768.490234375,53886500
2026-05-25,25389.099609375,25389.099609375,25438.41015625,25062.720703125,25181.26953125,34143700
2026-05-26,25184.890625,25184.890625,25361.640625,25180.5,25359.75,44487100
2026-05-27,25177.80078125,25177.80078125,25394.810546875,25113.150390625,25324.810546875,60651600
2026-05-28,25092.25,25092.25,25244.7109375,24973.25,25083.76953125,54115300
2026-05-29,25104.69921875,25104.69921875,25204.130859375,25040.44921875,25126.349609375,162698500
2026-06-01,25003.0390625,25003.0390625,25301.73046875,24901.76953125,25083.240234375,64662000
2026-06-02,25124.169921875,25124.169921875,25362.830078125,25061.66015625,25197.900390625,61018300
2026-06-03,24795.939453125,24795.939453125,24973.150390625,24761.9609375,24912.310546875,65247500
2026-06-04,24944.94921875,24944.94921875,25009.01953125,24830.630859375,24849.4296875,53175800
2026-06-05,24759.05078125,24759.05078125,25024.05078125,24756.470703125,24881.869140625,54254000
2026-06-08,24616.220703125,24616.220703125,24732.599609375,24426.609375,24447.3203125,54486200
2026-06-09,24433.060546875,24433.060546875,24820.94921875,24398.869140625,24589.2890625,56771800
2026-06-10,24195.310546875,24195.310546875,24517.48046875,24043.51953125,24507.400390625,60079100
2026-06-11,24209.7109375,24209.7109375,24327.689453125,24080.640625,24205.16015625,59171400
2026-06-12,24635.30078125,24635.30078125,24753.890625,24421.8203125,24549.25,60407200
